#,Date_Time_EDT,temp,lux
595,05/27/2024 03:25:03,20.63,0.00
596,05/27/2024 04:25:03,20.72,0.00
597,05/27/2024 05:25:03,20.68,12.00
598,05/27/2024 06:25:03,20.89,441.60
599,05/27/2024 07:25:03,22.26,2647.04
600,05/27/2024 08:25:03,22.65,3793.92
601,05/27/2024 09:25:03,27.50,5749.76
602,05/27/2024 10:25:03,26.12,9090.56
603,05/27/2024 11:25:03,25.05,5888.00
604,05/27/2024 12:25:03,23.12,2185.60
605,05/27/2024 13:25:03,22.35,1650.56
606,05/27/2024 14:25:03,23.25,3562.24
607,05/27/2024 15:25:03,22.35,833.60
608,05/27/2024 16:25:03,24.19,3783.68
609,05/27/2024 17:25:03,22.56,1715.20
610,05/27/2024 18:25:03,23.51,3136.00
611,05/27/2024 19:25:03,23.16,1529.60
612,05/27/2024 20:25:03,22.05,36.69
613,05/27/2024 21:25:03,21.62,0.00
614,05/27/2024 22:25:03,21.58,0.00
615,05/27/2024 23:25:03,21.28,0.00
616,05/28/2024 00:25:03,20.59,0.00
617,05/28/2024 01:25:03,19.90,0.00
618,05/28/2024 02:25:03,19.56,0.00
619,05/28/2024 03:25:03,19.35,0.00
620,05/28/2024 04:25:03,19.17,0.00
621,05/28/2024 05:25:03,18.96,18.58
622,05/28/2024 06:25:03,19.22,751.36
623,05/28/2024 07:25:03,19.77,1546.24
624,05/28/2024 08:25:03,25.22,6986.24
625,05/28/2024 09:25:03,28.05,11141.12
626,05/28/2024 10:25:03,26.55,28334.08
627,05/28/2024 11:25:03,23.25,2909.44
628,05/28/2024 12:25:03,23.76,3022.08
629,05/28/2024 13:25:03,24.97,4474.88
630,05/28/2024 14:25:03,29.26,3773.44
631,05/28/2024 15:25:03,28.70,12477.44
632,05/28/2024 16:25:03,46.24,40069.12
633,05/28/2024 17:25:03,28.27,3626.24
634,05/28/2024 18:25:03,24.49,1599.36
635,05/28/2024 19:25:03,23.25,786.56
636,05/28/2024 20:25:03,21.92,40.15
637,05/28/2024 21:25:03,20.63,0.00
638,05/28/2024 22:25:03,20.16,0.00
639,05/28/2024 23:25:03,19.52,0.00
640,05/29/2024 00:25:03,19.43,0.00
641,05/29/2024 01:25:03,18.74,0.00
642,05/29/2024 02:25:03,18.27,0.00
643,05/29/2024 03:25:03,18.10,0.00
644,05/29/2024 04:25:03,17.67,0.00
645,05/29/2024 05:25:03,17.50,22.01
646,05/29/2024 06:25:03,17.67,579.04
647,05/29/2024 07:25:03,18.74,1157.44
648,05/29/2024 08:25:03,26.08,20080.64
649,05/29/2024 09:25:03,28.48,7070.72
650,05/29/2024 10:25:03,25.57,32788.48
651,05/29/2024 11:25:03,23.29,4065.28
652,05/29/2024 12:25:03,24.49,4646.40
653,05/29/2024 13:25:03,24.75,5370.88
654,05/29/2024 14:25:03,24.02,3626.24
655,05/29/2024 15:25:03,26.42,11909.12
656,05/29/2024 16:25:03,26.68,11970.56
657,05/29/2024 17:25:03,25.61,3357.44
658,05/29/2024 18:25:03,22.13,689.60
659,05/29/2024 19:25:03,18.57,512.32
660,05/29/2024 20:25:03,18.49,12.03
661,05/29/2024 21:25:03,18.14,0.00
662,05/29/2024 22:25:03,17.97,0.00
663,05/29/2024 23:25:03,17.16,0.00
664,05/30/2024 00:25:03,17.59,0.00
665,05/30/2024 01:25:03,17.76,0.00
666,05/30/2024 02:25:03,17.03,0.00
667,05/30/2024 03:25:03,17.03,0.00
668,05/30/2024 04:25:03,16.56,0.00
669,05/30/2024 05:25:03,16.77,17.92
670,05/30/2024 06:25:03,15.83,670.72
671,05/30/2024 07:25:03,16.34,1317.12
672,05/30/2024 08:25:03,22.31,15324.16
673,05/30/2024 09:25:03,23.68,6213.12
674,05/30/2024 10:25:03,24.06,24309.76
675,05/30/2024 11:25:03,20.37,2563.20
676,05/30/2024 12:25:03,20.63,2671.36
677,05/30/2024 13:25:03,21.23,2649.60
678,05/30/2024 14:25:03,27.71,8204.80
679,05/30/2024 15:25:03,24.06,6108.16
680,05/30/2024 16:25:03,27.93,2946.56
681,05/30/2024 17:25:03,24.11,3188.48
682,05/30/2024 18:25:03,20.46,1252.80
683,05/30/2024 19:25:03,19.05,650.40
684,05/30/2024 20:25:03,18.02,51.52
685,05/30/2024 21:25:03,17.37,0.00
686,05/30/2024 22:25:03,16.77,0.00
687,05/30/2024 23:25:03,16.43,0.00
688,05/31/2024 00:25:03,15.96,0.00
689,05/31/2024 01:25:03,15.48,0.00
690,05/31/2024 02:25:03,15.01,0.00
691,05/31/2024 03:25:03,14.71,0.00
692,05/31/2024 04:25:03,14.41,0.00
693,05/31/2024 05:25:03,14.28,24.48
694,05/31/2024 06:25:03,14.33,722.88
695,05/31/2024 07:25:03,15.53,1426.56
696,05/31/2024 08:25:03,23.21,19793.92
697,05/31/2024 09:25:03,25.82,10767.36
698,05/31/2024 10:25:03,25.18,25415.68
699,05/31/2024 11:25:03,21.23,2958.08
700,05/31/2024 12:25:03,21.70,3729.92
701,05/31/2024 13:25:03,21.96,2542.72
702,05/31/2024 14:25:03,30.76,7016.96
703,05/31/2024 15:25:03,23.81,5363.20
704,05/31/2024 16:25:03,45.09,48291.84
705,05/31/2024 17:25:03,26.04,3851.52
706,05/31/2024 18:25:03,21.79,1453.44
707,05/31/2024 19:25:03,20.37,792.32
708,05/31/2024 20:25:03,19.05,61.28
709,05/31/2024 21:25:03,18.06,0.00
710,05/31/2024 22:25:03,17.41,0.00
711,05/31/2024 23:25:03,17.03,0.00
712,06/01/2024 00:25:03,16.73,0.00
713,06/01/2024 01:25:03,16.51,0.00
714,06/01/2024 02:25:03,16.08,0.00
715,06/01/2024 03:25:03,15.61,0.00
716,06/01/2024 04:25:03,15.40,0.00
717,06/01/2024 05:25:03,15.40,27.41
718,06/01/2024 06:25:03,15.70,658.24
719,06/01/2024 07:25:03,17.37,1362.56
720,06/01/2024 08:25:03,25.82,17464.32
721,06/01/2024 09:25:03,29.68,16599.04
722,06/01/2024 10:25:03,27.32,20710.40
723,06/01/2024 11:25:03,23.42,2443.52
724,06/01/2024 12:25:03,23.42,2450.56
725,06/01/2024 13:25:03,24.45,2758.40
726,06/01/2024 14:25:03,31.27,6305.28
727,06/01/2024 15:25:03,25.95,4257.28
728,06/01/2024 16:25:03,47.96,37949.44
729,06/01/2024 17:25:03,29.43,4011.52
730,06/01/2024 18:25:03,24.11,1978.88
731,06/01/2024 19:25:03,22.05,680.64
732,06/01/2024 20:25:03,20.55,42.14
733,06/01/2024 21:25:03,19.73,0.00
734,06/01/2024 22:25:03,18.83,0.00
735,06/01/2024 23:25:03,18.27,0.00
736,06/02/2024 00:25:03,17.93,0.00
737,06/02/2024 01:25:03,17.67,0.00
738,06/02/2024 02:25:03,17.50,0.00
739,06/02/2024 03:25:03,17.33,0.00
740,06/02/2024 04:25:03,17.07,0.00
741,06/02/2024 05:25:03,16.73,23.58
742,06/02/2024 06:25:03,17.07,786.88
743,06/02/2024 07:25:03,19.13,2323.20
744,06/02/2024 08:25:03,23.38,6853.12
745,06/02/2024 09:25:03,25.09,7554.56
746,06/02/2024 10:25:03,27.71,12840.96
747,06/02/2024 11:25:03,26.72,6681.60
748,06/02/2024 12:25:03,26.77,6991.36
749,06/02/2024 13:25:03,28.23,9400.32
750,06/02/2024 14:25:03,30.50,8829.44
751,06/02/2024 15:25:03,29.34,8875.52
752,06/02/2024 16:25:03,46.72,45527.04
753,06/02/2024 17:25:03,27.97,5841.92
754,06/02/2024 18:25:03,24.88,1493.76
755,06/02/2024 19:25:03,23.42,730.24
756,06/02/2024 20:25:03,22.01,21.54
757,06/02/2024 21:25:03,21.58,0.00
758,06/02/2024 22:25:03,21.53,0.00
759,06/02/2024 23:25:03,21.32,0.00
760,06/03/2024 00:25:03,21.36,0.00
761,06/03/2024 01:25:03,21.32,0.00
762,06/03/2024 02:25:03,21.10,0.00
763,06/03/2024 03:25:03,20.98,0.00
764,06/03/2024 04:25:03,20.80,0.00
765,06/03/2024 05:25:03,20.68,19.00
766,06/03/2024 06:25:03,20.89,910.72
767,06/03/2024 07:25:03,22.26,2658.56
768,06/03/2024 08:25:03,26.77,13409.28
769,06/03/2024 09:25:03,29.81,28262.40
770,06/03/2024 10:25:03,28.65,9064.96
771,06/03/2024 11:25:03,29.90,9669.12
772,06/03/2024 12:25:03,30.37,11013.12
773,06/03/2024 13:25:03,28.61,5678.08
774,06/03/2024 14:25:03,30.71,7239.68
775,06/03/2024 15:25:03,28.95,5041.92
776,06/03/2024 16:25:03,40.67,11417.60
777,06/03/2024 17:25:03,32.22,4410.88
778,06/03/2024 18:25:03,28.65,3665.92
779,06/03/2024 19:25:03,26.47,1537.28
780,06/03/2024 20:25:03,24.41,69.18
781,06/03/2024 21:25:03,23.68,0.00
782,06/03/2024 22:25:03,23.08,0.00
783,06/03/2024 23:25:03,22.86,0.00
784,06/04/2024 00:25:03,22.61,0.00
785,06/04/2024 01:25:03,21.92,0.00
786,06/04/2024 02:25:03,20.98,0.00
787,06/04/2024 03:25:03,20.72,0.00
788,06/04/2024 04:25:03,20.46,0.00
789,06/04/2024 05:25:03,20.50,30.45
790,06/04/2024 06:25:03,20.68,743.68
791,06/04/2024 07:25:03,22.01,1458.56
792,06/04/2024 08:25:03,28.70,9996.80
793,06/04/2024 09:25:03,38.09,34600.96
794,06/04/2024 10:25:03,32.39,13614.08
795,06/04/2024 11:25:03,27.20,3033.60
796,06/04/2024 12:25:03,27.45,3612.16
797,06/04/2024 13:25:03,29.43,4928.00
798,06/04/2024 14:25:03,32.73,4992.00
799,06/04/2024 15:25:03,29.51,6479.36
800,06/04/2024 16:25:03,44.87,41861.12
801,06/04/2024 17:25:03,30.80,5440.00
802,06/04/2024 18:25:03,26.90,3328.00
803,06/04/2024 19:25:03,24.36,909.12
804,06/04/2024 20:25:03,22.65,55.60
805,06/04/2024 21:25:03,21.62,0.00
806,06/04/2024 22:25:03,21.19,0.00
807,06/04/2024 23:25:03,20.93,0.00
808,06/05/2024 00:25:03,20.42,0.00
809,06/05/2024 01:25:03,20.07,0.00
810,06/05/2024 02:25:03,20.33,0.00
811,06/05/2024 03:25:03,20.42,0.00
812,06/05/2024 04:25:03,20.37,0.00
813,06/05/2024 05:25:03,19.99,33.39
814,06/05/2024 06:25:03,20.55,1182.40
815,06/05/2024 07:25:03,21.53,1916.80
816,06/05/2024 08:25:03,22.86,3948.80
817,06/05/2024 09:25:03,26.85,6540.80
818,06/05/2024 10:25:03,30.80,7331.84
819,06/05/2024 11:25:03,29.86,9292.80
820,06/05/2024 12:25:03,30.11,9950.72
821,06/05/2024 13:25:03,30.33,9118.72
822,06/05/2024 14:25:03,31.36,8023.04
823,06/05/2024 15:25:03,28.10,3874.56
824,06/05/2024 16:25:03,29.34,5504.00
825,06/05/2024 17:25:03,27.54,5276.16
826,06/05/2024 18:25:03,25.95,1945.60
827,06/05/2024 19:25:03,24.36,241.52
828,06/05/2024 20:25:03,22.78,5.87
829,06/05/2024 21:25:03,22.48,0.00
830,06/05/2024 22:25:03,22.22,0.00
831,06/05/2024 23:25:03,20.37,0.00
832,06/06/2024 00:25:03,20.85,0.00
833,06/06/2024 01:25:03,21.53,0.00
834,06/06/2024 02:25:03,21.75,0.00
835,06/06/2024 03:25:03,21.92,0.00
836,06/06/2024 04:25:03,21.92,0.00
837,06/06/2024 05:25:03,21.83,11.16
838,06/06/2024 06:25:03,22.09,116.48
839,06/06/2024 07:25:03,22.82,1856.64
840,06/06/2024 08:25:03,27.41,18314.24
841,06/06/2024 09:25:03,26.85,5698.56
842,06/06/2024 10:25:03,28.35,19957.76
843,06/06/2024 11:25:03,27.20,5226.24
844,06/06/2024 12:25:03,28.70,10731.52
845,06/06/2024 13:25:03,29.38,9827.84
846,06/06/2024 14:25:03,28.31,6528.00
847,06/06/2024 15:25:03,28.65,10393.60
848,06/06/2024 16:25:03,35.00,23111.68
849,06/06/2024 17:25:03,28.23,5029.12
850,06/06/2024 18:25:03,26.98,2314.88
851,06/06/2024 19:25:03,25.09,859.20
852,06/06/2024 20:25:03,24.02,86.88
853,06/06/2024 21:25:03,23.68,0.00
854,06/06/2024 22:25:03,23.68,0.00
855,06/06/2024 23:25:03,23.46,0.00
856,06/07/2024 00:25:03,22.73,0.00
857,06/07/2024 01:25:03,22.22,0.00
858,06/07/2024 02:25:03,21.88,0.00
859,06/07/2024 03:25:03,21.66,0.00
860,06/07/2024 04:25:03,21.36,0.00
861,06/07/2024 05:25:03,21.15,27.88
862,06/07/2024 06:25:03,21.49,206.96
863,06/07/2024 07:25:03,22.18,2182.40
864,06/07/2024 08:25:03,28.65,19343.36
865,06/07/2024 09:25:03,31.87,14397.44
866,06/07/2024 10:25:03,34.10,23900.16
867,06/07/2024 11:25:03,27.28,6087.68
868,06/07/2024 12:25:03,26.55,4797.44
869,06/07/2024 13:25:03,27.97,4046.08
870,06/07/2024 14:25:03,29.81,3043.84
871,06/07/2024 15:25:03,27.54,4021.76
872,06/07/2024 16:25:03,44.36,51814.40
873,06/07/2024 17:25:03,29.86,2668.80
874,06/07/2024 18:25:03,25.61,1947.52
875,06/07/2024 19:25:03,24.11,904.00
876,06/07/2024 20:25:03,22.43,86.88
877,06/07/2024 21:25:03,21.45,0.00
878,06/07/2024 22:25:03,20.80,0.00
879,06/07/2024 23:25:03,20.25,0.00
880,06/08/2024 00:25:03,19.56,0.00
881,06/08/2024 01:25:03,19.30,0.00
882,06/08/2024 02:25:03,18.70,0.00
883,06/08/2024 03:25:03,18.53,0.00
884,06/08/2024 04:25:03,18.74,0.00
885,06/08/2024 05:25:03,18.36,41.36
886,06/08/2024 06:25:03,18.44,623.04
887,06/08/2024 07:25:03,19.69,1154.88
888,06/08/2024 08:25:03,26.17,17464.32
889,06/08/2024 09:25:03,33.93,39393.28
890,06/08/2024 10:25:03,29.86,16865.28
891,06/08/2024 11:25:03,24.58,1864.96
892,06/08/2024 12:25:03,23.98,1843.84
893,06/08/2024 13:25:03,24.84,1870.08
894,06/08/2024 14:25:03,33.50,38051.84
895,06/08/2024 15:25:03,26.38,5031.68
896,06/08/2024 16:25:03,48.26,51200.00
897,06/08/2024 17:25:03,30.97,2280.96
898,06/08/2024 18:25:03,24.49,1338.88
899,06/08/2024 19:25:03,23.21,802.56
900,06/08/2024 20:25:03,21.92,94.56
901,06/08/2024 21:25:03,21.10,0.00
902,06/08/2024 22:25:03,20.80,0.00
903,06/08/2024 23:25:03,20.50,0.00
904,06/09/2024 00:25:03,20.12,0.00
905,06/09/2024 01:25:03,19.99,0.00
906,06/09/2024 02:25:03,19.73,0.00
907,06/09/2024 03:25:03,19.52,0.00
908,06/09/2024 04:25:03,19.86,0.00
909,06/09/2024 05:25:03,20.07,12.60
910,06/09/2024 06:25:03,20.63,1161.60
911,06/09/2024 07:25:03,21.32,1265.60
912,06/09/2024 08:25:03,22.35,2153.60
913,06/09/2024 09:25:03,21.40,878.72
914,06/09/2024 10:25:03,21.58,2638.08
915,06/09/2024 11:25:03,24.92,8883.20
916,06/09/2024 12:25:03,26.04,9070.08
917,06/09/2024 13:25:03,25.27,5381.12
918,06/09/2024 14:25:03,28.65,74997.76
919,06/09/2024 15:25:03,26.64,7037.44
920,06/09/2024 16:25:03,49.20,54681.60
921,06/09/2024 17:25:03,29.64,3595.52
922,06/09/2024 18:25:03,24.45,3225.60
923,06/09/2024 19:25:03,23.16,1150.72
924,06/09/2024 20:25:03,21.28,100.52
925,06/09/2024 21:25:03,20.63,0.00
926,06/09/2024 22:25:03,20.12,0.00
927,06/09/2024 23:25:03,19.52,0.00
928,06/10/2024 00:25:03,18.92,0.00
929,06/10/2024 01:25:03,18.92,0.00
930,06/10/2024 02:25:03,18.53,0.00
931,06/10/2024 03:25:03,18.23,0.00
932,06/10/2024 04:25:03,18.02,0.00
933,06/10/2024 05:25:03,17.80,36.69
934,06/10/2024 06:25:03,17.89,622.24
935,06/10/2024 07:25:03,19.17,1265.60
936,06/10/2024 08:25:03,24.97,10311.68
937,06/10/2024 09:25:03,34.10,25477.12
938,06/10/2024 10:25:03,25.31,10926.08
939,06/10/2024 11:25:03,25.39,7293.44
940,06/10/2024 12:25:03,24.71,4646.40
941,06/10/2024 13:25:03,24.92,3101.44
942,06/10/2024 14:25:03,31.10,53760.00
943,06/10/2024 15:25:03,24.58,4826.88
944,06/10/2024 16:25:03,32.73,5145.60
945,06/10/2024 17:25:03,30.20,4880.64
946,06/10/2024 18:25:03,22.95,2106.88
947,06/10/2024 19:25:03,21.53,849.92
948,06/10/2024 20:25:03,20.37,103.88
949,06/10/2024 21:25:03,19.60,0.00
950,06/10/2024 22:25:03,19.13,0.00
951,06/10/2024 23:25:03,18.79,0.00
952,06/11/2024 00:25:03,18.66,0.00
953,06/11/2024 01:25:03,18.44,0.00
954,06/11/2024 02:25:03,18.27,0.00
955,06/11/2024 03:25:03,18.49,0.00
956,06/11/2024 04:25:03,18.19,0.00
957,06/11/2024 05:25:03,17.33,34.12
958,06/11/2024 06:25:03,17.50,942.72
959,06/11/2024 07:25:03,18.49,1692.80
960,06/11/2024 08:25:03,22.09,4733.44
961,06/11/2024 09:25:03,21.62,6658.56
962,06/11/2024 10:25:03,24.54,10286.08
963,06/11/2024 11:25:03,25.57,8634.88
964,06/11/2024 12:25:03,24.54,7093.76
965,06/11/2024 13:25:03,25.39,8942.08
966,06/11/2024 14:25:03,25.27,6950.40
967,06/11/2024 15:25:03,23.98,8634.88
968,06/11/2024 16:25:03,23.81,2204.16
969,06/11/2024 17:25:03,22.61,3203.84
970,06/11/2024 18:25:03,22.78,2872.32
971,06/11/2024 19:25:03,21.23,960.32
972,06/11/2024 20:25:03,20.25,61.64
973,06/11/2024 21:25:03,19.90,0.00
974,06/11/2024 22:25:03,19.52,0.00
975,06/11/2024 23:25:03,18.44,0.00
976,06/12/2024 00:25:03,17.97,0.00
977,06/12/2024 01:25:03,17.97,0.00
978,06/12/2024 02:25:03,17.63,0.00
979,06/12/2024 03:25:03,17.33,0.00
980,06/12/2024 04:25:03,17.03,0.00
981,06/12/2024 05:25:03,17.37,31.61
982,06/12/2024 06:25:03,17.63,780.80
983,06/12/2024 07:25:03,18.62,1562.24
984,06/12/2024 08:25:03,24.28,10654.72
985,06/12/2024 09:25:03,31.44,26849.28
986,06/12/2024 10:25:03,24.19,4605.44
987,06/12/2024 11:25:03,24.66,5322.24
988,06/12/2024 12:25:03,24.62,4588.80
989,06/12/2024 13:25:03,25.01,5340.16
990,06/12/2024 14:25:03,25.91,7687.68
991,06/12/2024 15:25:03,26.21,5045.76
992,06/12/2024 16:25:03,46.93,52490.24
993,06/12/2024 17:25:03,29.56,3238.40
994,06/12/2024 18:25:03,24.45,2608.00
995,06/12/2024 19:25:03,22.99,1123.84
996,06/12/2024 20:25:03,21.28,108.08
997,06/12/2024 21:25:03,20.29,0.00
998,06/12/2024 22:25:03,19.99,0.00
999,06/12/2024 23:25:03,19.35,0.00
1000,06/13/2024 00:25:03,19.00,0.00
1001,06/13/2024 01:25:03,18.74,0.00
1002,06/13/2024 02:25:03,18.66,0.00
1003,06/13/2024 03:25:03,18.44,0.00
1004,06/13/2024 04:25:03,18.27,0.00
1005,06/13/2024 05:25:03,18.06,37.95
1006,06/13/2024 06:25:03,18.53,694.72
1007,06/13/2024 07:25:03,20.07,1441.28
1008,06/13/2024 08:25:03,25.69,6149.12
1009,06/13/2024 09:25:03,35.78,25354.24
1010,06/13/2024 10:25:03,29.60,3988.48
1011,06/13/2024 11:25:03,27.37,5052.16
1012,06/13/2024 12:25:03,26.94,4230.40
1013,06/13/2024 13:25:03,27.97,4669.44
1014,06/13/2024 14:25:03,37.11,60375.04
1015,06/13/2024 15:25:03,28.23,3422.72
1016,06/13/2024 16:25:03,51.18,50688.00
1017,06/13/2024 17:25:03,35.56,12779.52
1018,06/13/2024 18:25:03,26.77,1940.48
1019,06/13/2024 19:25:03,24.88,1066.88
1020,06/13/2024 20:25:03,23.46,116.56
1021,06/13/2024 21:25:03,22.65,0.00
1022,06/13/2024 22:25:03,22.01,0.00
1023,06/13/2024 23:25:03,21.58,0.00
1024,06/14/2024 00:25:03,21.36,0.00
1025,06/14/2024 01:25:03,21.02,0.00
1026,06/14/2024 02:25:03,20.72,0.00
1027,06/14/2024 03:25:03,21.02,0.00
1028,06/14/2024 04:25:03,21.06,0.00
1029,06/14/2024 05:25:03,20.63,46.02
1030,06/14/2024 06:25:03,20.93,776.64
1031,06/14/2024 07:25:03,22.43,1642.24
1032,06/14/2024 08:25:03,27.24,6256.64
1033,06/14/2024 09:25:03,36.63,23193.60
1034,06/14/2024 10:25:03,32.04,14141.44
1035,06/14/2024 11:25:03,28.91,3230.72
1036,06/14/2024 12:25:03,30.59,7070.72
1037,06/14/2024 13:25:03,31.66,8092.16
1038,06/14/2024 14:25:03,30.67,6054.40
1039,06/14/2024 15:25:03,31.10,5683.20
1040,06/14/2024 16:25:03,29.13,2659.84
1041,06/14/2024 17:25:03,24.24,1273.92
1042,06/14/2024 18:25:03,21.28,3649.28
1043,06/14/2024 19:25:03,20.93,1518.72
1044,06/14/2024 20:25:03,20.68,91.92
1045,06/14/2024 21:25:03,20.72,0.00
1046,06/14/2024 22:25:03,20.59,0.00
1047,06/14/2024 23:25:03,20.80,0.00
1048,06/15/2024 00:25:03,20.76,0.00
1049,06/15/2024 01:25:03,20.20,0.00
1050,06/15/2024 02:25:03,19.39,0.00
1051,06/15/2024 03:25:03,19.09,0.00
1052,06/15/2024 04:25:03,18.87,0.00
1053,06/15/2024 05:25:03,18.62,32.44
1054,06/15/2024 06:25:03,18.53,562.24
1055,06/15/2024 07:25:03,19.47,1142.08
1056,06/15/2024 08:25:03,25.74,14832.64
1057,06/15/2024 09:25:03,33.07,18759.68
1058,06/15/2024 10:25:03,27.41,3394.56
1059,06/15/2024 11:25:03,26.55,6346.24
1060,06/15/2024 12:25:03,25.52,2885.12
1061,06/15/2024 13:25:03,25.48,2129.92
1062,06/15/2024 14:25:03,39.51,68423.68
1063,06/15/2024 15:25:03,27.50,3064.32
1064,06/15/2024 16:25:03,51.13,49233.92
1065,06/15/2024 17:25:03,30.93,2472.32
1066,06/15/2024 18:25:03,25.09,1393.92
1067,06/15/2024 19:25:03,23.59,784.00
1068,06/15/2024 20:25:03,22.31,115.72
1069,06/15/2024 21:25:03,21.40,0.00
1070,06/15/2024 22:25:03,20.89,0.00
1071,06/15/2024 23:25:03,20.42,0.00
1072,06/16/2024 00:25:03,19.95,0.00
1073,06/16/2024 01:25:03,19.82,0.00
1074,06/16/2024 02:25:03,19.60,0.00
1075,06/16/2024 03:25:03,18.66,0.00
1076,06/16/2024 04:25:03,18.19,0.00
1077,06/16/2024 05:25:03,17.84,32.86
1078,06/16/2024 06:25:03,18.10,618.88
1079,06/16/2024 07:25:03,19.43,1235.20
1080,06/16/2024 08:25:03,26.34,12451.84
1081,06/16/2024 09:25:03,35.95,27842.56
1082,06/16/2024 10:25:03,28.61,4280.32
1083,06/16/2024 11:25:03,27.50,3555.84
1084,06/16/2024 12:25:03,25.99,3045.12
1085,06/16/2024 13:25:03,26.30,3412.48
1086,06/16/2024 14:25:03,42.98,49930.24
1087,06/16/2024 15:25:03,31.10,9438.72
1088,06/16/2024 16:25:03,51.95,53637.12
1089,06/16/2024 17:25:03,33.20,8473.60
1090,06/16/2024 18:25:03,27.02,3106.56
1091,06/16/2024 19:25:03,25.01,1466.88
1092,06/16/2024 20:25:03,23.03,120.88
1093,06/16/2024 21:25:03,21.66,0.00
1094,06/16/2024 22:25:03,21.19,0.00
1095,06/16/2024 23:25:03,20.89,0.00
1096,06/17/2024 00:25:03,20.42,0.00
1097,06/17/2024 01:25:03,20.03,0.00
1098,06/17/2024 02:25:03,19.65,0.00
1099,06/17/2024 03:25:03,19.99,0.00
1100,06/17/2024 04:25:03,20.20,0.00
1101,06/17/2024 05:25:03,19.86,25.31
1102,06/17/2024 06:25:03,20.46,768.96
1103,06/17/2024 07:25:03,21.45,1732.48
1104,06/17/2024 08:25:03,27.50,9525.76
1105,06/17/2024 09:25:03,33.12,16803.84
1106,06/17/2024 10:25:03,29.60,8279.04
1107,06/17/2024 11:25:03,29.26,6144.00
1108,06/17/2024 12:25:03,28.44,4568.32
1109,06/17/2024 13:25:03,29.21,4810.24
1110,06/17/2024 14:25:03,44.06,60129.28
1111,06/17/2024 15:25:03,30.84,5987.84
1112,06/17/2024 16:25:03,38.61,9331.20
1113,06/17/2024 17:25:03,35.30,11197.44
1114,06/17/2024 18:25:03,29.13,2386.56
1115,06/17/2024 19:25:03,26.55,1372.80
1116,06/17/2024 20:25:03,24.75,128.32
1117,06/17/2024 21:25:03,23.64,0.00
1118,06/17/2024 22:25:03,23.03,0.00
1119,06/17/2024 23:25:03,22.65,0.00
1120,06/18/2024 00:25:03,22.31,0.00
1121,06/18/2024 01:25:03,22.01,0.00
1122,06/18/2024 02:25:03,22.09,0.00
1123,06/18/2024 03:25:03,21.75,0.00
1124,06/18/2024 04:25:03,21.28,0.00
1125,06/18/2024 05:25:03,21.10,26.57
1126,06/18/2024 06:25:03,21.79,967.04
1127,06/18/2024 07:25:03,23.03,1910.40
1128,06/18/2024 08:25:03,28.78,9546.24
1129,06/18/2024 09:25:03,36.08,17331.20
1130,06/18/2024 10:25:03,32.00,6312.96
1131,06/18/2024 11:25:03,30.50,3968.00
1132,06/18/2024 12:25:03,29.43,3965.44
1133,06/18/2024 13:25:03,29.98,3827.20
1134,06/18/2024 14:25:03,38.44,68321.28
1135,06/18/2024 15:25:03,32.09,5250.56
1136,06/18/2024 16:25:03,50.92,37140.48
1137,06/18/2024 17:25:03,33.55,12523.52
1138,06/18/2024 18:25:03,29.17,2158.72
1139,06/18/2024 19:25:03,26.90,836.48
1140,06/18/2024 20:25:03,25.09,75.06
1141,06/18/2024 21:25:03,23.94,0.00
1142,06/18/2024 22:25:03,23.03,0.00
1143,06/18/2024 23:25:03,22.56,0.00
1144,06/19/2024 00:25:03,22.26,0.00
1145,06/19/2024 01:25:03,22.05,0.00
1146,06/19/2024 02:25:03,21.92,0.00
1147,06/19/2024 03:25:03,21.66,0.00
1148,06/19/2024 04:25:03,21.49,0.00
1149,06/19/2024 05:25:03,21.28,19.21
1150,06/19/2024 06:25:03,21.75,637.76
1151,06/19/2024 07:25:03,23.12,1411.84
1152,06/19/2024 08:25:03,26.55,5445.12
1153,06/19/2024 09:25:03,33.89,6942.72
1154,06/19/2024 10:25:03,30.46,3965.44
1155,06/19/2024 11:25:03,30.07,2641.92
1156,06/19/2024 12:25:03,28.65,2532.48
1157,06/19/2024 13:25:03,29.38,2576.64
1158,06/19/2024 14:25:03,43.80,66396.16
1159,06/19/2024 15:25:03,30.89,3680.00
1160,06/19/2024 16:25:03,49.46,39895.04
1161,06/19/2024 17:25:03,36.25,13056.00
1162,06/19/2024 18:25:03,28.65,1222.72
1163,06/19/2024 19:25:03,26.42,563.52
1164,06/19/2024 20:25:03,25.14,73.48
1165,06/19/2024 21:25:03,24.02,0.00
1166,06/19/2024 22:25:03,23.12,0.00
1167,06/19/2024 23:25:03,22.61,0.00
1168,06/20/2024 00:25:03,22.18,0.00
1169,06/20/2024 01:25:03,21.88,0.00
1170,06/20/2024 02:25:03,21.62,0.00
1171,06/20/2024 03:25:03,21.36,0.00
1172,06/20/2024 04:25:03,21.19,0.00
1173,06/20/2024 05:25:03,21.06,21.12
1174,06/20/2024 06:25:03,21.40,454.24
1175,06/20/2024 07:25:03,23.25,1172.48
1176,06/20/2024 08:25:03,26.60,4081.92
1177,06/20/2024 09:25:03,36.46,7206.40
1178,06/20/2024 10:25:03,30.28,3345.92
1179,06/20/2024 11:25:03,31.36,2814.72
1180,06/20/2024 12:25:03,29.60,2437.12
